homeOdd,drawOdd,awayOdd,result,date,league,homeTeam,awayTeam,homeGoals,awayGoals
2.13,5.06,4.17,X,2014-02-26,SPA LaLiga,Juventus,Bayern,4,4
4.37,4.15,2.81,1,2023-01-29,GER Bundesliga,Barcelona,Manchester City,3,1
4.97,2.56,3.54,2,2021-01-25,GER Bundesliga,Liverpool,Inter,1,3
3.87,2.79,5.98,2,2021-06-26,SPA LaLiga,Manchester City,Bayern,0,3
2.06,4.95,4.71,1,2014-04-02,FRA Ligue 1,Inter,Barcelona,4,1
3.24,5.38,4.7,2,2013-07-07,ITA Serie A,Milan,Bayern,0,4
1.5,3.0,4.96,X,2024-02-27,SPA LaLiga,PSG,Inter,1,1
3.6,4.12,3.53,1,2016-01-30,GER Bundesliga,Liverpool,PSG,5,0
2.22,4.55,4.91,2,2023-03-22,ITA Serie A,Inter,Bayern,2,3
3.62,4.19,5.05,1,2013-12-23,GER Bundesliga,Liverpool,Bayern,3,1
3.84,2.59,4.55,1,2022-11-26,SPA LaLiga,Inter,Real Madrid,3,2
3.02,5.39,4.66,2,2021-08-31,FRA Ligue 1,Barcelona,Manchester City,1,2
4.12,3.95,3.38,1,2020-05-14,SPA LaLiga,Bayern,Liverpool,5,1
1.27,5.07,5.8,1,2023-09-21,GER Bundesliga,Milan,Juventus,1,0
4.41,4.78,4.44,2,2017-02-24,ENG PL,Liverpool,PSG,2,4
3.32,5.31,3.91,2,2012-09-10,FRA Ligue 1,Barcelona,Liverpool,1,4
2.54,3.31,1.8,2,2016-01-26,ITA Serie A,Bayern,Real Madrid,2,3
4.41,3.01,2.74,1,2018-08-21,ITA Serie A,Inter,Juventus,1,0
4.32,5.04,5.89,2,2017-02-26,ITA Serie A,Barcelona,Liverpool,1,2
2.05,4.63,4.1,1,2016-10-13,ITA Serie A,Barcelona,Real Madrid,4,1
3.14,4.26,3.22,2,2023-03-10,ENG PL,Real Madrid,Inter,1,3
1.96,2.55,4.75,2,2023-03-17,SPA LaLiga,Chelsea,Liverpool,0,4
1.96,4.98,1.83,1,2017-10-21,FRA Ligue 1,Juventus,Inter,5,3
2.0,3.5,2.7,1,2024-09-21,ITA Serie A,Chelsea,Liverpool,3,0
1.9,4.59,5.81,1,2020-10-23,SPA LaLiga,Real Madrid,Barcelona,5,3
3.34,4.73,5.55,2,2015-10-19,SPA LaLiga,Chelsea,Inter,2,4
4.95,2.79,1.61,1,2018-11-26,ITA Serie A,Chelsea,Inter,5,0
4.64,5.38,2.19,1,2020-07-29,GER Bundesliga,Milan,Real Madrid,3,0
3.91,4.25,4.09,2,2020-11-24,ITA Serie A,Milan,PSG,0,3
3.73,5.42,5.37,2,2010-10-05,ENG PL,Milan,Inter,1,5
3.45,5.4,5.25,2,2012-08-03,GER Bundesliga,Chelsea,Milan,0,2
2.67,3.93,5.93,1,2017-04-11,ITA Serie A,Bayern,Chelsea,5,2
2.43,4.01,5.82,2,2013-12-31,ITA Serie A,Real Madrid,Juventus,1,5
3.1,5.18,5.26,1,2010-08-06,ENG PL,PSG,Liverpool,5,3
2.42,2.83,3.78,X,2014-10-29,ITA Serie A,PSG,Juventus,0,0
4.6,5.28,3.63,1,2022-05-17,ENG PL,PSG,Liverpool,4,3
3.09,4.65,3.45,2,2023-05-30,ITA Serie A,Liverpool,Inter,1,5
3.2,3.38,2.81,1,2021-03-31,ENG PL,PSG,Bayern,2,0
4.81,2.59,4.44,2,2015-08-08,ITA Serie A,PSG,Inter,2,4
1.35,3.04,2.3,1,2023-01-05,ITA Serie A,Bayern,Real Madrid,5,0
2.67,5.16,2.9,X,2023-03-19,SPA LaLiga,PSG,Liverpool,3,3
2.41,4.76,2.92,2,2011-08-24,ENG PL,Real Madrid,Liverpool,2,5
3.66,3.98,3.7,2,2015-10-13,ENG PL,Liverpool,Barcelona,1,2
3.02,4.64,2.89,2,2023-09-03,SPA LaLiga,Inter,Milan,1,3
2.27,5.17,2.78,2,2022-01-28,ITA Serie A,Milan,Inter,0,2
3.85,2.81,4.4,X,2024-10-30,SPA LaLiga,Liverpool,Chelsea,5,5
3.98,3.77,2.66,X,2011-08-12,SPA LaLiga,Real Madrid,Chelsea,2,2
4.64,2.64,4.61,1,2024-09-27,ENG PL,Bayern,Barcelona,3,1
4.11,5.43,3.45,2,2024-01-14,ENG PL,Juventus,Manchester City,2,4
1.73,5.0,5.93,2,2024-05-05,ITA Serie A,PSG,Inter,0,4
3.93,3.22,5.82,1,2012-03-02,GER Bundesliga,Juventus,Manchester City,4,2
4.12,3.41,1.92,2,2024-11-15,FRA Ligue 1,Milan,Juventus,0,1
3.94,4.01,2.27,X,2018-12-30,ENG PL,Juventus,Milan,4,4
3.54,3.03,2.02,2,2015-04-05,GER Bundesliga,PSG,Inter,2,5
2.45,4.67,3.04,1,2023-06-28,ENG PL,Liverpool,Manchester City,5,0
2.37,4.22,5.32,2,2019-12-11,ENG PL,Juventus,Manchester City,0,3
4.57,4.3,2.85,2,2012-09-01,ITA Serie A,Bayern,Chelsea,0,5
2.46,2.81,4.37,X,2019-11-26,SPA LaLiga,Bayern,Barcelona,5,5
1.22,3.83,3.48,X,2015-10-08,SPA LaLiga,Bayern,PSG,3,3
4.2,4.64,1.57,2,2012-02-07,SPA LaLiga,Milan,Chelsea,1,3
2.49,5.19,5.26,1,2022-02-08,GER Bundesliga,PSG,Chelsea,5,3
4.13,4.65,5.64,X,2016-09-08,ITA Serie A,Milan,Inter,5,5
4.73,2.95,5.3,1,2010-06-07,ENG PL,Real Madrid,PSG,5,4
2.78,4.19,4.92,2,2015-03-03,FRA Ligue 1,PSG,Chelsea,1,4
2.38,5.02,5.71,2,2019-11-13,ITA Serie A,Bayern,Liverpool,0,5
2.61,4.9,2.12,1,2017-09-13,GER Bundesliga,Juventus,Real Madrid,3,0
2.99,2.73,5.53,1,2024-05-21,ENG PL,Liverpool,Chelsea,3,0
4.3,4.11,5.95,2,2018-02-15,ITA Serie A,Manchester City,Milan,1,2
3.72,4.9,3.34,1,2012-07-09,ENG PL,Manchester City,Bayern,4,3
2.85,5.16,5.3,1,2010-10-11,FRA Ligue 1,Real Madrid,Liverpool,5,3
3.54,2.69,2.53,1,2018-10-20,ENG PL,Bayern,Chelsea,4,2
1.21,4.58,5.98,1,2017-10-14,ENG PL,Milan,Chelsea,4,0
4.53,4.51,5.62,1,2016-05-22,ENG PL,Barcelona,Chelsea,5,0
2.44,5.21,3.32,1,2011-11-18,FRA Ligue 1,Manchester City,Juventus,4,1
2.97,4.67,2.12,X,2023-07-29,ENG PL,Inter,Bayern,2,2
2.08,3.21,3.39,2,2010-11-11,SPA LaLiga,Milan,Inter,3,4
2.72,5.49,4.16,X,2014-10-25,SPA LaLiga,Juventus,Barcelona,0,0
1.61,3.48,3.65,X,2015-12-25,ITA Serie A,Inter,Liverpool,0,0
2.16,4.4,5.58,2,2017-04-14,ITA Serie A,Manchester City,Real Madrid,0,1
2.72,2.91,3.18,2,2021-02-25,FRA Ligue 1,Chelsea,Inter,0,4
2.47,2.56,2.49,2,2018-08-12,ENG PL,Bayern,Real Madrid,2,3
3.71,4.5,4.56,2,2018-08-23,ITA Serie A,PSG,Bayern,0,5
3.96,4.52,5.98,1,2012-09-01,SPA LaLiga,Liverpool,Milan,2,0
2.74,4.79,4.11,1,2014-10-18,ITA Serie A,Juventus,Chelsea,1,0
2.06,4.34,5.85,2,2010-10-10,SPA LaLiga,Real Madrid,PSG,0,4
4.21,4.5,1.77,X,2014-11-06,ITA Serie A,Real Madrid,Juventus,5,5
4.45,2.77,5.94,2,2016-06-13,SPA LaLiga,Liverpool,Inter,1,3
3.73,5.11,4.33,1,2014-08-01,FRA Ligue 1,Barcelona,Milan,4,1
2.24,4.96,2.97,2,2016-06-17,GER Bundesliga,Milan,Real Madrid,0,1
1.92,5.19,4.52,1,2019-06-20,GER Bundesliga,PSG,Juventus,4,2
2.18,4.77,4.65,1,2012-12-18,ENG PL,Liverpool,Manchester City,5,0
3.94,3.64,1.85,X,2020-11-13,GER Bundesliga,Liverpool,Manchester City,4,4
4.25,3.64,3.36,1,2020-07-08,ENG PL,Juventus,Barcelona,2,0
3.58,5.23,4.0,1,2014-12-24,SPA LaLiga,Chelsea,PSG,4,2
3.02,2.83,5.51,1,2019-01-08,ITA Serie A,Bayern,Juventus,2,0
2.78,5.03,5.3,2,2013-01-07,FRA Ligue 1,Barcelona,Real Madrid,0,2
4.97,3.08,2.86,X,2018-06-19,ITA Serie A,Manchester City,Inter,0,0
2.86,4.3,3.27,1,2018-08-17,ENG PL,Juventus,Barcelona,3,0
4.5,4.24,3.78,2,2015-03-27,ITA Serie A,Milan,Manchester City,2,4
4.53,3.87,3.08,2,2012-06-25,ENG PL,Barcelona,Liverpool,0,2
4.59,4.94,5.99,2,2017-08-03,SPA LaLiga,Liverpool,Juventus,3,4
2.45,4.71,2.21,1,2015-01-19,FRA Ligue 1,Manchester City,Milan,4,1
1.71,4.18,3.86,1,2023-07-14,SPA LaLiga,Chelsea,Manchester City,3,0
4.13,4.64,5.31,2,2024-04-06,ITA Serie A,Milan,Juventus,1,3
1.96,5.21,3.08,2,2015-07-26,GER Bundesliga,Liverpool,Milan,1,3
1.92,4.86,5.04,X,2011-06-13,SPA LaLiga,Bayern,Milan,3,3
3.33,4.82,1.8,2,2020-01-27,FRA Ligue 1,Liverpool,Bayern,1,2
2.33,3.55,2.54,1,2020-12-13,FRA Ligue 1,Liverpool,PSG,5,4
2.36,3.66,4.06,1,2016-01-26,ITA Serie A,Juventus,PSG,4,3
4.01,4.72,2.13,X,2013-02-24,FRA Ligue 1,Barcelona,Chelsea,0,0
4.33,3.83,2.07,X,2017-02-21,FRA Ligue 1,Real Madrid,Bayern,5,5
1.99,3.09,2.58,2,2019-03-11,ENG PL,Real Madrid,PSG,0,3
1.29,5.48,5.2,1,2011-05-12,GER Bundesliga,PSG,Bayern,1,0
2.91,2.85,4.72,1,2015-07-23,GER Bundesliga,Juventus,Manchester City,3,1
3.27,2.61,2.79,X,2018-03-25,ENG PL,Juventus,Real Madrid,1,1
4.8,5.48,1.87,1,2017-07-17,GER Bundesliga,Juventus,Liverpool,5,2
3.71,3.88,3.4,2,2021-10-16,ITA Serie A,Juventus,Inter,1,3
4.54,4.62,2.73,1,2022-08-08,SPA LaLiga,PSG,Liverpool,5,2
2.1,2.51,4.12,1,2021-06-24,FRA Ligue 1,Manchester City,PSG,4,1
2.58,3.12,4.63,1,2018-06-25,GER Bundesliga,Juventus,Manchester City,4,1
4.03,3.53,4.16,1,2016-08-13,ITA Serie A,Barcelona,PSG,5,0
2.94,3.17,3.1,2,2014-06-29,GER Bundesliga,Chelsea,Inter,3,4
1.4,3.99,1.91,X,2010-03-11,ENG PL,Barcelona,Manchester City,5,5
3.38,4.19,4.74,2,2019-08-04,ITA Serie A,Milan,Inter,1,5
2.62,3.8,2.85,2,2013-12-17,GER Bundesliga,Manchester City,Milan,2,5
2.15,3.92,2.85,2,2018-04-07,ENG PL,Juventus,Milan,3,5
2.03,4.43,4.35,2,2011-12-11,GER Bundesliga,Milan,Real Madrid,2,3
2.77,4.22,3.62,1,2012-12-01,SPA LaLiga,Bayern,Real Madrid,4,3
1.8,5.06,2.63,1,2010-08-08,FRA Ligue 1,Milan,Juventus,5,1
1.7,3.98,4.08,X,2024-09-05,ITA Serie A,Barcelona,Juventus,3,3
4.25,5.26,2.66,1,2018-08-15,SPA LaLiga,Milan,Juventus,5,3
2.25,5.11,2.57,2,2023-03-25,SPA LaLiga,Barcelona,Liverpool,3,4
1.32,4.39,3.65,X,2014-09-26,ENG PL,Real Madrid,Milan,0,0
1.43,5.23,4.52,1,2011-10-06,ENG PL,Juventus,Manchester City,2,1
4.72,4.03,3.63,2,2012-12-04,GER Bundesliga,Manchester City,Real Madrid,2,5
3.44,4.96,4.37,2,2016-02-20,SPA LaLiga,Inter,Manchester City,0,2
1.7,3.9,2.49,1,2017-02-16,GER Bundesliga,Inter,Bayern,2,1
3.8,3.26,5.92,2,2018-04-10,GER Bundesliga,Chelsea,Manchester City,4,5
3.73,5.42,3.68,2,2010-01-07,ENG PL,PSG,Chelsea,1,2
1.65,5.29,1.81,2,2022-04-02,GER Bundesliga,Bayern,Inter,1,3
2.69,3.06,5.86,1,2012-08-11,ITA Serie A,Inter,Juventus,2,0
1.7,4.75,2.66,X,2024-08-20,GER Bundesliga,Juventus,Inter,2,2
2.12,5.47,4.04,2,2017-02-22,ENG PL,Manchester City,Juventus,1,3
4.57,3.91,2.89,1,2012-06-03,ENG PL,Real Madrid,Chelsea,3,0
2.94,5.29,4.04,X,2011-12-11,GER Bundesliga,Bayern,PSG,3,3
3.61,3.61,4.68,2,2011-02-12,FRA Ligue 1,Liverpool,Real Madrid,1,4
3.23,5.18,1.67,2,2019-01-11,FRA Ligue 1,Chelsea,Manchester City,3,5
1.87,3.72,4.14,1,2017-09-18,ITA Serie A,Bayern,Juventus,2,0
1.39,3.72,2.57,2,2018-08-20,GER Bundesliga,Bayern,Manchester City,2,3
1.59,4.01,5.99,X,2010-11-29,ITA Serie A,Inter,Bayern,4,4
2.89,3.16,3.62,1,2019-07-22,SPA LaLiga,Juventus,Inter,5,3
4.81,2.92,2.53,X,2017-05-18,SPA LaLiga,Liverpool,Chelsea,4,4
4.61,4.32,3.42,1,2011-03-20,GER Bundesliga,Barcelona,Manchester City,3,0
4.17,5.46,2.86,1,2011-05-10,SPA LaLiga,Bayern,Real Madrid,2,1
2.27,4.06,2.21,1,2016-02-17,GER Bundesliga,Milan,Chelsea,1,0
3.69,5.0,5.05,1,2014-01-10,FRA Ligue 1,Juventus,Inter,4,0
1.67,4.63,4.93,1,2010-06-15,SPA LaLiga,Milan,Barcelona,4,2
3.31,5.24,3.39,X,2020-07-31,ITA Serie A,Chelsea,Inter,0,0
3.63,5.38,5.77,2,2022-11-25,ITA Serie A,Manchester City,Chelsea,0,4
3.63,3.28,4.04,X,2023-11-21,SPA LaLiga,Barcelona,Liverpool,5,5
3.72,3.88,2.84,2,2014-01-01,FRA Ligue 1,Manchester City,Inter,1,3
4.21,3.32,2.39,1,2024-11-17,GER Bundesliga,Juventus,Barcelona,4,3
2.09,5.35,5.54,1,2013-04-13,SPA LaLiga,PSG,Liverpool,2,0
2.82,3.42,1.9,2,2013-07-08,ENG PL,Manchester City,Barcelona,1,4
3.52,4.38,4.56,1,2022-03-26,GER Bundesliga,Liverpool,PSG,4,2
4.48,3.09,5.52,X,2011-08-10,FRA Ligue 1,Milan,Liverpool,1,1
1.86,2.56,4.36,1,2015-06-08,ENG PL,Real Madrid,PSG,4,3
2.08,3.55,4.71,1,2021-10-24,FRA Ligue 1,Inter,Barcelona,1,0
1.54,4.45,3.82,2,2010-07-04,FRA Ligue 1,Bayern,Manchester City,2,5
4.47,4.29,4.28,2,2021-12-10,GER Bundesliga,Juventus,PSG,2,4
1.29,4.75,1.88,2,2014-02-12,SPA LaLiga,Milan,Inter,2,4
1.99,4.75,4.1,2,2017-11-09,GER Bundesliga,Manchester City,Juventus,1,4
4.85,4.41,4.84,1,2021-08-28,GER Bundesliga,Milan,Manchester City,2,1
1.6,3.14,4.19,X,2023-08-01,SPA LaLiga,Juventus,Chelsea,5,5
4.84,2.65,2.09,2,2015-01-17,GER Bundesliga,Bayern,Milan,0,5
4.02,3.3,5.57,2,2020-02-14,ITA Serie A,Juventus,Chelsea,1,5
4.34,4.17,4.15,1,2013-12-02,SPA LaLiga,Real Madrid,Juventus,3,0
3.66,4.2,5.68,X,2011-05-07,FRA Ligue 1,Milan,Bayern,5,5
1.91,5.46,2.45,1,2020-01-09,GER Bundesliga,PSG,Manchester City,2,0
4.0,3.87,4.16,X,2024-10-04,SPA LaLiga,Liverpool,Inter,4,4
2.06,4.01,2.19,2,2024-10-25,SPA LaLiga,Liverpool,Barcelona,1,4
3.46,4.82,1.57,X,2023-03-10,ITA Serie A,Bayern,PSG,2,2
4.39,3.55,5.78,1,2019-07-10,ENG PL,Juventus,Chelsea,4,3
2.64,5.29,5.21,1,2012-08-25,SPA LaLiga,Bayern,Juventus,2,1
3.67,4.84,3.18,1,2014-06-18,ENG PL,Inter,Chelsea,4,3
1.23,5.43,5.37,1,2018-11-30,ITA Serie A,Bayern,Manchester City,3,2
2.34,5.0,5.03,2,2019-06-16,GER Bundesliga,Milan,Chelsea,0,3
3.45,3.31,4.17,2,2016-02-09,SPA LaLiga,Inter,Chelsea,3,4
3.14,4.27,4.57,1,2011-12-10,GER Bundesliga,Juventus,Real Madrid,1,0
4.22,4.53,1.88,2,2020-02-12,FRA Ligue 1,Milan,Inter,0,4
4.0,5.3,4.55,2,2012-10-29,FRA Ligue 1,PSG,Juventus,4,5
4.72,3.64,2.14,X,2019-07-04,ITA Serie A,Milan,Liverpool,5,5
2.37,5.29,2.89,2,2010-11-15,ITA Serie A,Chelsea,PSG,1,3
3.0,3.48,3.85,1,2023-10-09,ITA Serie A,Chelsea,PSG,1,0
3.57,3.87,1.51,X,2017-05-19,GER Bundesliga,Inter,Manchester City,3,3
3.46,3.39,2.86,1,2016-01-22,SPA LaLiga,Chelsea,Inter,5,1
1.97,4.28,5.43,1,2010-07-12,ITA Serie A,Manchester City,Chelsea,5,3
1.35,4.16,4.05,2,2021-02-19,ENG PL,Liverpool,Inter,3,5
2.62,4.86,4.91,1,2019-05-26,FRA Ligue 1,Chelsea,Manchester City,2,1
4.53,4.35,4.83,1,2023-09-10,SPA LaLiga,Manchester City,Inter,4,1
1.47,2.61,4.02,1,2018-03-15,GER Bundesliga,Bayern,PSG,4,2
4.45,4.26,5.82,2,2010-11-03,GER Bundesliga,Manchester City,Inter,1,2
4.43,4.61,5.67,1,2019-03-30,ITA Serie A,PSG,Milan,5,4
1.3,3.99,2.11,2,2010-11-12,SPA LaLiga,Juventus,Inter,2,3
2.16,5.2,1.95,2,2017-01-03,ENG PL,Barcelona,Bayern,3,4
4.6,4.35,5.76,X,2010-08-31,ENG PL,Liverpool,Bayern,1,1
4.14,2.92,5.99,2,2024-02-26,GER Bundesliga,Milan,Manchester City,1,2
2.2,2.62,3.07,2,2017-07-13,SPA LaLiga,Real Madrid,Inter,0,4
4.99,4.27,4.99,1,2016-12-10,ITA Serie A,PSG,Real Madrid,2,0
2.78,2.97,1.75,2,2023-11-17,SPA LaLiga,Barcelona,Inter,0,4
3.93,5.34,2.89,1,2013-08-12,ENG PL,Juventus,Inter,3,1
1.68,3.97,2.71,2,2015-08-14,ENG PL,Inter,Manchester City,2,5
2.33,4.89,2.51,2,2019-06-30,ITA Serie A,Real Madrid,Chelsea,2,3
1.58,4.41,2.77,1,2013-11-20,FRA Ligue 1,Milan,Real Madrid,1,0
4.64,2.68,3.95,2,2014-08-31,SPA LaLiga,Bayern,Milan,0,4
3.77,5.03,5.16,1,2017-01-22,FRA Ligue 1,Bayern,Inter,2,0
2.95,5.48,4.95,1,2022-06-13,FRA Ligue 1,Chelsea,Bayern,4,2
3.15,3.53,1.6,X,2021-08-22,FRA Ligue 1,Milan,Inter,0,0
3.15,3.02,2.96,2,2011-03-14,ITA Serie A,Manchester City,Chelsea,1,2
2.57,3.97,4.75,2,2010-11-15,FRA Ligue 1,Barcelona,Manchester City,4,5
3.94,5.19,4.54,1,2017-05-07,ENG PL,Real Madrid,Manchester City,2,0
3.17,3.68,2.42,1,2024-01-29,FRA Ligue 1,Inter,Barcelona,5,0
3.3,5.26,5.19,1,2010-01-25,GER Bundesliga,Chelsea,Liverpool,3,2
4.44,3.96,4.09,2,2017-05-07,ITA Serie A,Manchester City,Real Madrid,2,5
2.91,3.92,2.72,1,2022-11-16,SPA LaLiga,Bayern,Liverpool,2,1
4.64,3.65,4.89,2,2014-12-16,FRA Ligue 1,Chelsea,Bayern,1,3
1.92,3.36,3.83,1,2021-03-02,GER Bundesliga,Real Madrid,Chelsea,3,2
2.68,3.12,3.92,2,2016-07-29,GER Bundesliga,Manchester City,Bayern,3,4
3.68,2.86,2.39,1,2014-03-10,GER Bundesliga,Inter,Barcelona,3,2
1.56,4.88,2.56,2,2022-06-11,ENG PL,Manchester City,Bayern,0,2
1.73,4.4,3.35,2,2015-08-03,SPA LaLiga,Liverpool,Chelsea,1,3
3.2,4.14,3.79,1,2014-12-06,SPA LaLiga,Juventus,Manchester City,4,2
1.88,5.16,4.09,1,2012-10-16,GER Bundesliga,Barcelona,Manchester City,5,1
2.85,4.1,3.13,1,2024-09-16,SPA LaLiga,Manchester City,Bayern,3,0
2.17,4.59,3.95,X,2011-09-04,FRA Ligue 1,PSG,Inter,0,0
2.31,3.4,2.86,2,2021-06-18,FRA Ligue 1,Chelsea,Real Madrid,1,2
1.59,3.56,2.48,X,2011-03-16,ENG PL,Real Madrid,Liverpool,2,2
4.17,2.51,4.66,1,2024-03-01,ENG PL,Bayern,Liverpool,5,0
2.02,5.42,5.22,2,2010-01-25,FRA Ligue 1,PSG,Barcelona,2,4
3.04,4.89,2.17,2,2020-07-09,ENG PL,PSG,Liverpool,0,2
3.45,4.53,4.63,1,2012-05-25,ITA Serie A,Liverpool,Inter,5,4
3.41,3.84,1.97,1,2012-01-07,ENG PL,Chelsea,Real Madrid,4,2
1.47,3.49,4.8,2,2019-10-27,SPA LaLiga,Liverpool,Inter,1,4
2.22,4.26,5.27,2,2024-02-07,ENG PL,Real Madrid,Bayern,1,3
3.94,2.89,3.27,1,2011-01-24,GER Bundesliga,Bayern,Real Madrid,4,0
3.68,4.15,3.72,1,2020-08-09,ENG PL,Barcelona,Chelsea,4,2
3.93,4.85,3.51,X,2011-12-01,FRA Ligue 1,Bayern,Inter,1,1
4.98,4.52,4.62,2,2015-05-30,SPA LaLiga,Manchester City,Juventus,0,3
1.79,2.75,2.47,2,2012-04-12,ENG PL,Bayern,Milan,2,3
4.38,3.75,4.5,1,2019-06-13,ITA Serie A,Inter,Liverpool,4,1
3.43,3.67,3.66,1,2017-04-20,ENG PL,Chelsea,Juventus,5,0
4.16,3.76,1.86,1,2014-02-12,ITA Serie A,Real Madrid,Chelsea,1,0
4.99,3.81,1.98,X,2016-10-25,GER Bundesliga,Liverpool,Inter,1,1
2.63,4.69,5.88,2,2011-03-25,ENG PL,Juventus,Inter,2,3
1.7,3.86,5.01,2,2024-07-17,ENG PL,Manchester City,Juventus,3,4
2.38,3.9,2.79,1,2022-05-08,ENG PL,Milan,Chelsea,4,2
1.2,2.67,5.28,2,2023-04-29,ITA Serie A,Chelsea,Manchester City,0,2
1.22,4.65,2.22,2,2010-05-19,FRA Ligue 1,PSG,Bayern,0,4
2.34,3.04,2.22,2,2017-08-23,FRA Ligue 1,Chelsea,Barcelona,0,1
1.24,3.09,5.5,X,2010-04-13,ITA Serie A,Liverpool,Manchester City,4,4
1.95,2.73,3.3,1,2014-02-07,FRA Ligue 1,Barcelona,Real Madrid,2,0
2.38,4.99,3.04,1,2012-01-18,GER Bundesliga,Chelsea,Manchester City,2,1
4.27,4.6,5.8,2,2010-04-07,GER Bundesliga,Milan,Inter,3,5
3.07,4.45,3.15,1,2018-01-26,ENG PL,Barcelona,Real Madrid,5,2
3.87,5.33,5.52,2,2021-01-22,ENG PL,PSG,Real Madrid,0,1
2.71,5.3,2.85,X,2010-12-07,SPA LaLiga,Bayern,Barcelona,1,1
4.79,3.3,3.23,1,2019-05-27,GER Bundesliga,Manchester City,Milan,2,1
1.93,2.91,1.86,1,2018-04-27,FRA Ligue 1,Barcelona,PSG,2,0
3.61,5.14,4.61,1,2022-03-13,ITA Serie A,Juventus,PSG,5,2
2.69,2.93,3.65,2,2020-09-10,ITA Serie A,Juventus,Chelsea,1,2
2.96,4.0,5.29,1,2013-09-04,FRA Ligue 1,Barcelona,Juventus,4,1
3.03,4.1,3.49,1,2017-12-18,FRA Ligue 1,Chelsea,Inter,4,2
3.38,2.54,3.47,1,2021-04-17,ENG PL,Bayern,Real Madrid,5,0
3.6,4.32,1.56,2,2021-08-10,GER Bundesliga,PSG,Liverpool,1,4
3.61,4.28,1.62,X,2020-04-07,SPA LaLiga,Liverpool,Bayern,2,2
3.53,5.06,5.7,X,2011-04-18,FRA Ligue 1,Chelsea,Inter,4,4
1.46,3.27,3.68,X,2019-09-09,SPA LaLiga,Barcelona,Real Madrid,4,4
1.5,3.33,4.26,1,2010-06-13,ITA Serie A,Manchester City,Chelsea,4,2
3.56,5.32,2.81,2,2012-03-18,GER Bundesliga,Manchester City,Chelsea,1,5
3.18,4.5,5.04,X,2016-12-05,GER Bundesliga,Bayern,Juventus,3,3
1.5,4.56,4.49,2,2018-01-14,GER Bundesliga,Manchester City,Barcelona,2,5
3.69,3.46,4.37,X,2022-09-29,ITA Serie A,Chelsea,Bayern,5,5
2.0,2.95,3.56,2,2018-01-28,SPA LaLiga,Bayern,PSG,1,4
3.04,3.78,4.83,2,2021-03-18,GER Bundesliga,Chelsea,Liverpool,3,4
1.6,2.63,1.62,X,2024-10-21,ENG PL,Real Madrid,Juventus,5,5
3.14,4.59,2.22,X,2024-05-28,GER Bundesliga,Juventus,Chelsea,3,3
4.78,4.97,4.07,X,2019-07-09,FRA Ligue 1,Real Madrid,Manchester City,3,3
2.07,4.83,1.74,1,2012-03-03,ITA Serie A,Inter,PSG,4,1
3.07,3.99,3.35,1,2022-01-14,FRA Ligue 1,Bayern,Milan,3,1
3.73,4.76,4.72,1,2020-12-18,SPA LaLiga,Manchester City,Milan,5,4
2.75,4.6,5.85,2,2022-03-25,ENG PL,Milan,Manchester City,1,3
3.29,2.75,4.19,X,2014-08-07,ITA Serie A,Barcelona,Chelsea,4,4
4.52,4.71,2.04,1,2020-06-27,FRA Ligue 1,Manchester City,Barcelona,3,1
3.6,2.69,2.46,1,2018-08-27,ITA Serie A,Manchester City,Milan,3,2
4.15,3.61,3.37,2,2010-10-29,ITA Serie A,Juventus,PSG,0,4
3.89,4.68,1.64,2,2023-05-17,FRA Ligue 1,Manchester City,Barcelona,2,3
2.56,5.41,2.99,1,2012-11-28,FRA Ligue 1,PSG,Real Madrid,2,0
2.14,3.9,2.24,2,2018-12-15,GER Bundesliga,Barcelona,Juventus,1,3
2.19,2.95,2.39,1,2020-03-11,ENG PL,Real Madrid,Manchester City,3,0
2.52,2.75,5.75,2,2011-02-04,FRA Ligue 1,Chelsea,Inter,0,4
1.48,4.31,5.52,2,2016-09-28,SPA LaLiga,Juventus,Real Madrid,0,1
2.89,4.6,5.11,1,2024-06-26,FRA Ligue 1,Manchester City,Chelsea,5,4
4.02,4.49,5.02,1,2016-12-20,ENG PL,Liverpool,Barcelona,4,3
2.69,4.59,1.88,2,2015-05-28,SPA LaLiga,Manchester City,Bayern,0,1
2.77,5.49,5.27,1,2018-04-02,FRA Ligue 1,Juventus,Liverpool,3,1
3.97,4.82,3.28,2,2010-12-10,GER Bundesliga,Inter,Barcelona,1,5
1.52,4.99,2.32,X,2012-11-13,ITA Serie A,Milan,Barcelona,1,1
4.05,3.64,4.72,X,2024-01-01,ITA Serie A,Bayern,Liverpool,0,0
4.74,5.3,1.8,X,2021-03-12,FRA Ligue 1,Bayern,Barcelona,3,3
2.76,4.9,1.77,X,2020-12-01,FRA Ligue 1,Barcelona,Milan,1,1
2.75,4.94,2.56,X,2017-11-04,SPA LaLiga,Bayern,Juventus,5,5
2.44,4.73,5.65,2,2013-07-26,ITA Serie A,Inter,Chelsea,1,5
4.38,4.82,5.47,1,2013-08-02,SPA LaLiga,Milan,Chelsea,4,0
2.19,4.19,5.16,1,2015-06-30,ITA Serie A,Inter,PSG,5,1
1.57,4.27,3.5,2,2017-03-30,SPA LaLiga,Chelsea,Bayern,0,3
4.48,3.07,1.9,2,2024-12-05,FRA Ligue 1,Manchester City,Liverpool,0,4
4.01,3.57,1.87,2,2019-01-29,FRA Ligue 1,Manchester City,Milan,1,2
